Sample Number (10 samples per second),UNIX Timestamp (Milliseconds since 1970-01-01),HeartRate (bpm),BloodOxygen (Sp02),BodyTemp (Celcius)
14117,1620318173669,92.0,99.0,27.0
14118,1620318173702,92.0,99.0,27.0
14119,1620318173736,92.0,99.0,27.0
14120,1620318173738,92.0,99.0,27.0
14121,1620318173772,92.0,99.0,27.0
14122,1620318173806,92.0,99.0,27.0
14123,1620318173840,92.0,99.0,27.0
14124,1620318173873,92.0,99.0,27.0
14125,1620318173907,92.0,99.0,27.0
14126,1620318173909,92.0,99.0,27.0
14127,1620318173949,92.0,99.0,27.0
14128,1620318173956,92.0,99.0,27.0
14129,1620318174000,92.0,99.0,27.0
14130,1620318174035,92.0,99.0,27.0
14131,1620318174068,92.0,99.0,27.0
14132,1620318174101,92.0,99.0,27.0
14133,1620318174104,92.0,99.0,27.0
14134,1620318174145,92.0,99.0,27.0
14135,1620318174179,92.0,99.0,27.0
14136,1620318174219,92.0,99.0,27.0
14137,1620318174222,92.0,99.0,27.0
14138,1620318174256,92.0,99.0,27.0
14139,1620318174291,92.0,99.0,27.0
14140,1620318174325,92.0,99.0,27.0
14141,1620318174354,92.0,99.0,27.0
14142,1620318174361,92.0,99.0,27.0
14143,1620318174394,92.0,99.0,27.0
14144,1620318174428,92.0,99.0,27.0
14145,1620318174463,92.0,99.0,27.0
14146,1620318174496,92.0,99.0,27.0
14147,1620318174505,92.0,99.0,27.0
14148,1620318174539,92.0,99.0,27.0
14149,1620318174572,92.0,99.0,27.0
14150,1620318174608,92.0,99.0,27.0
14151,1620318174616,92.0,99.0,27.0
14152,1620318174651,92.0,99.0,27.0
14153,1620318174685,92.0,99.0,27.0
14154,1620318174719,92.0,99.0,27.0
14155,1620318174728,92.0,99.0,27.0
14156,1620318174803,92.0,99.0,27.0
14157,1620318174813,92.0,99.0,27.0
14158,1620318174840,92.0,99.0,27.0
14159,1620318174849,92.0,99.0,27.0
14160,1620318174884,92.0,99.0,27.0
14161,1620318174920,92.0,99.0,27.0
14162,1620318174950,92.0,99.0,27.0
14163,1620318174960,92.0,99.0,27.0
14164,1620318174995,92.0,99.0,27.0
14165,1620318175022,92.0,99.0,27.0
14166,1620318175040,92.0,99.0,27.0
14167,1620318175075,92.0,99.0,27.0
14168,1620318175110,92.0,99.0,27.0
14169,1620318175143,92.0,99.0,27.0
14170,1620318175172,92.0,99.0,27.0
14171,1620318175183,92.0,99.0,27.0
14172,1620318175219,92.0,99.0,27.0
14173,1620318175254,92.0,99.0,27.0
14174,1620318175287,92.0,99.0,27.0
14175,1620318175293,92.0,99.0,27.0
14176,1620318175332,92.0,99.0,27.0
14177,1620318175365,92.0,99.0,27.0
14178,1620318175394,92.0,99.0,27.0
14179,1620318175433,92.0,99.0,27.0
14180,1620318175436,92.0,99.0,27.0
14181,1620318175469,92.0,99.0,27.0
14182,1620318175504,92.0,99.0,27.0
14183,1620318175538,92.0,99.0,27.0
14184,1620318175563,92.0,99.0,27.0
14185,1620318175605,92.0,99.0,27.0
14186,1620318175608,92.0,99.0,27.0
14187,1620318175641,33.0,94.0,27.0
14188,1620318175677,33.0,94.0,27.0
14189,1620318175715,33.0,94.0,27.0
14190,1620318175747,33.0,94.0,27.0
14191,1620318175752,33.0,94.0,27.0
14192,1620318175786,33.0,94.0,27.0
14193,1620318175828,33.0,94.0,27.0
14194,1620318175836,33.0,94.0,27.0
14195,1620318175869,33.0,94.0,27.0
14196,1620318175903,33.0,94.0,27.0
14197,1620318175933,33.0,94.0,27.0
14198,1620318175972,33.0,94.0,27.0
14199,1620318175975,33.0,94.0,27.0
14200,1620318176010,33.0,94.0,27.0
14201,1620318176085,33.0,94.0,27.0
14202,1620318176087,33.0,94.0,27.0
14203,1620318176094,33.0,94.0,27.0
14204,1620318176128,33.0,94.0,27.0
14205,1620318176169,33.0,94.0,27.0
14206,1620318176172,33.0,94.0,27.0
14207,1620318176206,33.0,94.0,27.0
14208,1620318176240,33.0,94.0,27.0
14209,1620318176274,33.0,94.0,27.0
14210,1620318176307,33.0,94.0,27.0
14211,1620318176311,33.0,94.0,27.0
14212,1620318176347,33.0,94.0,27.0
14213,1620318176382,33.0,94.0,27.0
14214,1620318176416,33.0,94.0,27.0
14215,1620318176424,33.0,94.0,27.0
14216,1620318176457,33.0,94.0,27.0
14217,1620318176492,33.0,94.0,27.0
14218,1620318176526,33.0,94.0,27.0
14219,1620318176559,33.0,94.0,27.0
14220,1620318176563,33.0,94.0,27.0
14221,1620318176596,33.0,94.0,27.0
14222,1620318176631,33.0,94.0,27.0
14223,1620318176667,33.0,94.0,27.0
14224,1620318176699,33.0,94.0,27.0
14225,1620318176703,33.0,94.0,27.0
14226,1620318176742,33.0,94.0,27.0
14227,1620318176775,33.0,94.0,27.0
14228,1620318176809,33.0,94.0,27.0
14229,1620318176833,33.0,94.0,27.0
14230,1620318176876,33.0,94.0,27.0
14231,1620318176880,33.0,94.0,27.0
14232,1620318176915,33.0,94.0,27.0
14233,1620318176949,33.0,94.0,27.0
14234,1620318176983,33.0,94.0,27.0
14235,1620318176987,33.0,94.0,27.0
14236,1620318177024,33.0,94.0,27.0
14237,1620318177059,33.0,94.0,27.0
14238,1620318177093,33.0,94.0,27.0
14239,1620318177118,33.0,94.0,27.0
14240,1620318177129,33.0,94.0,27.0
14241,1620318177162,33.0,94.0,27.0
14242,1620318177196,33.0,94.0,27.0
14243,1620318177231,33.0,94.0,27.0
14244,1620318177265,33.0,94.0,27.0
14245,1620318177268,33.0,94.0,27.0
14246,1620318177309,33.0,94.0,27.0
14247,1620318177369,33.0,94.0,27.0
14248,1620318177372,33.0,94.0,27.0
14249,1620318177394,33.0,94.0,27.0
14250,1620318177412,33.0,94.0,27.0
14251,1620318177450,33.0,94.0,27.0
14252,1620318177485,33.0,94.0,27.0
14253,1620318177519,33.0,94.0,27.0
14254,1620318177552,33.0,94.0,27.0
14255,1620318177556,33.0,94.0,27.0
14256,1620318177594,33.0,94.0,27.0
14257,1620318177629,33.0,94.0,27.0
14258,1620318177663,33.0,94.0,27.0
14259,1620318177696,33.0,94.0,27.0
14260,1620318177699,33.0,94.0,27.0
14261,1620318177735,33.0,94.0,27.0
14262,1620318177768,33.0,94.0,27.0
14263,1620318177801,33.0,94.0,27.0
14264,1620318177826,33.0,94.0,27.0
14265,1620318177838,33.0,94.0,27.0
14266,1620318177877,33.0,94.0,27.0
14267,1620318177903,33.0,94.0,27.0
14268,1620318177920,33.0,94.0,27.0
14269,1620318177960,33.0,94.0,27.0
14270,1620318177993,33.0,94.0,27.0
14271,1620318178019,33.0,94.0,27.0
14272,1620318178032,33.0,94.0,27.0
14273,1620318178070,33.0,94.0,27.0
14274,1620318178097,33.0,94.0,27.0
14275,1620318178119,33.0,94.0,27.0
14276,1620318178155,33.0,94.0,27.0
14277,1620318178189,33.0,94.0,27.0
14278,1620318178222,33.0,94.0,27.0
14279,1620318178225,33.0,94.0,27.0
14280,1620318178261,33.0,94.0,27.0
14281,1620318178294,33.0,94.0,27.0
14282,1620318178328,33.0,94.0,27.0
14283,1620318178362,33.0,94.0,27.0
14284,1620318178381,33.0,94.0,27.0
14285,1620318178398,33.0,94.0,27.0
14286,1620318178433,33.0,94.0,27.0
14287,1620318178465,33.0,94.0,27.0
14288,1620318178498,33.0,94.0,27.0
14289,1620318178520,33.0,94.0,27.0
14290,1620318178537,33.0,94.0,27.0
14291,1620318178578,33.0,94.0,27.0
14292,1620318178636,33.0,94.0,27.0
14293,1620318178651,33.0,94.0,27.0
14294,1620318178684,33.0,94.0,27.0
14295,1620318178687,33.0,94.0,27.0
14296,1620318178721,33.0,94.0,27.0
14297,1620318178755,33.0,94.0,27.0
14298,1620318178758,33.0,94.0,27.0
14299,1620318178798,33.0,94.0,27.0
14300,1620318178832,33.0,94.0,27.0
14301,1620318178869,33.0,94.0,27.0
14302,1620318178901,33.0,94.0,27.0
14303,1620318178903,33.0,94.0,27.0
14304,1620318178938,33.0,94.0,27.0
14305,1620318178973,33.0,94.0,27.0
14306,1620318179012,33.0,94.0,27.0
14307,1620318179037,33.0,94.0,27.0
14308,1620318179050,33.0,94.0,27.0
14309,1620318179086,33.0,94.0,27.0
14310,1620318179120,33.0,94.0,27.0
14311,1620318179154,33.0,94.0,27.0
14312,1620318179157,33.0,94.0,27.0
14313,1620318179194,33.0,94.0,27.0
14314,1620318179229,33.0,94.0,27.0
14315,1620318179263,33.0,94.0,27.0
14316,1620318179297,33.0,94.0,27.0
14317,1620318179299,33.0,94.0,27.0
14318,1620318179333,33.0,94.0,27.0
14319,1620318179367,33.0,94.0,27.0
14320,1620318179401,33.0,94.0,27.0
14321,1620318179437,33.0,94.0,27.0
14322,1620318179439,33.0,94.0,27.0
14323,1620318179480,33.0,94.0,27.0
14324,1620318179521,33.0,94.0,27.0
14325,1620318179554,33.0,94.0,27.0
14326,1620318179558,33.0,94.0,27.0
14327,1620318179593,33.0,94.0,27.0
14328,1620318179626,33.0,94.0,27.0
14329,1620318179661,33.0,94.0,27.0
14330,1620318179664,33.0,94.0,27.0
14331,1620318179701,33.0,94.0,27.0
14332,1620318179735,33.0,94.0,27.0
14333,1620318179770,33.0,94.0,27.0
14334,1620318179803,33.0,94.0,27.0
14335,1620318179808,33.0,94.0,27.0
14336,1620318179841,33.0,94.0,27.0
14337,1620318179874,33.0,94.0,27.0
14338,1620318179929,33.0,94.0,27.0
14339,1620318179932,33.0,94.0,27.0
14340,1620318179965,33.0,94.0,27.0
14341,1620318179999,33.0,94.0,27.0
14342,1620318180021,33.0,94.0,27.0
14343,1620318180037,33.0,94.0,27.0
14344,1620318180077,33.0,94.0,27.0
14345,1620318180116,33.0,94.0,27.0
14346,1620318180121,33.0,94.0,27.0
14347,1620318180153,33.0,94.0,27.0
14348,1620318180188,33.0,94.0,27.0
14349,1620318180221,33.0,94.0,27.0
14350,1620318180262,33.0,94.0,27.0
14351,1620318180264,33.0,94.0,27.0
14352,1620318180298,33.0,94.0,27.0
14353,1620318180333,33.0,94.0,27.0
14354,1620318180367,33.0,94.0,27.0
14355,1620318180401,33.0,94.0,27.0
14356,1620318180403,33.0,94.0,27.0
14357,1620318180437,33.0,94.0,27.0
14358,1620318180471,33.0,94.0,27.0
14359,1620318180510,33.0,94.0,27.0
14360,1620318180513,33.0,94.0,27.0
14361,1620318180552,33.0,94.0,27.0
14362,1620318180592,33.0,94.0,27.0
14363,1620318180596,33.0,94.0,27.0
14364,1620318180635,33.0,94.0,27.0
14365,1620318180668,33.0,94.0,27.0
14366,1620318180706,33.0,94.0,27.0
14367,1620318180708,33.0,94.0,27.0
14368,1620318180747,33.0,94.0,27.0
14369,1620318180782,33.0,94.0,27.0
14370,1620318180816,33.0,94.0,27.0
14371,1620318180852,33.0,94.0,27.0
14372,1620318180854,33.0,94.0,27.0
14373,1620318180888,33.0,94.0,27.0
14374,1620318180922,33.0,94.0,27.0
14375,1620318180955,33.0,94.0,27.0
14376,1620318180988,33.0,94.0,27.0
14377,1620318180993,33.0,94.0,27.0
14378,1620318181030,33.0,94.0,27.0
14379,1620318181063,33.0,94.0,27.0
14380,1620318181099,33.0,94.0,27.0
14381,1620318181121,33.0,94.0,27.0
14382,1620318181134,33.0,94.0,27.0
14383,1620318181209,33.0,94.0,27.0
14384,1620318181212,33.0,94.0,27.0
14385,1620318181221,33.0,94.0,27.0
14386,1620318181255,33.0,94.0,27.0
14387,1620318181290,33.0,94.0,27.0
14388,1620318181322,33.0,94.0,27.0
14389,1620318181356,33.0,94.0,27.0
14390,1620318181359,33.0,94.0,27.0
14391,1620318181398,33.0,94.0,27.0
14392,1620318181431,33.0,94.0,27.0
14393,1620318181466,33.0,94.0,27.0
14394,1620318181468,33.0,94.0,27.0
14395,1620318181508,33.0,94.0,27.0
14396,1620318181541,33.0,94.0,27.0
14397,1620318181576,33.0,94.0,27.0
14398,1620318181609,33.0,94.0,27.0
14399,1620318181611,33.0,94.0,27.0
14400,1620318181645,33.0,94.0,27.0
14401,1620318181680,33.0,94.0,27.0
14402,1620318181720,33.0,94.0,27.0
14403,1620318181754,33.0,94.0,27.0
14404,1620318181757,33.0,94.0,27.0
14405,1620318181792,33.0,94.0,27.0
14406,1620318181825,33.0,94.0,27.0
14407,1620318181860,33.0,94.0,27.0
14408,1620318181863,33.0,94.0,27.0
14409,1620318181904,33.0,94.0,27.0
14410,1620318181938,33.0,94.0,27.0
14411,1620318181973,33.0,94.0,27.0
14412,1620318181975,33.0,94.0,27.0
14413,1620318182016,33.0,94.0,27.0
14414,1620318182050,33.0,94.0,27.0
14415,1620318182086,33.0,94.0,27.0
14416,1620318182088,33.0,94.0,27.0
14417,1620318182122,33.0,94.0,27.0
14418,1620318182156,33.0,94.0,27.0
14419,1620318182192,33.0,94.0,27.0
14420,1620318182225,33.0,94.0,27.0
14421,1620318182260,33.0,94.0,27.0
14422,1620318182263,33.0,94.0,27.0
14423,1620318182300,33.0,94.0,27.0
14424,1620318182334,33.0,94.0,27.0
14425,1620318182368,33.0,94.0,27.0
14426,1620318182370,33.0,94.0,27.0
14427,1620318182410,33.0,94.0,27.0
14428,1620318182484,33.0,94.0,27.0
14429,1620318182487,33.0,94.0,27.0
14430,1620318182494,33.0,94.0,27.0
14431,1620318182527,33.0,94.0,27.0
14432,1620318182563,33.0,94.0,27.0
14433,1620318182596,33.0,94.0,27.0
14434,1620318182603,33.0,94.0,27.0
14435,1620318182637,33.0,94.0,27.0
14436,1620318182671,33.0,94.0,27.0
14437,1620318182712,33.0,94.0,27.0
14438,1620318182720,33.0,94.0,27.0
14439,1620318182753,33.0,94.0,27.0
14440,1620318182794,33.0,94.0,27.0
14441,1620318182829,33.0,94.0,27.0
14442,1620318182832,33.0,94.0,27.0
14443,1620318182867,33.0,94.0,27.0
14444,1620318182900,33.0,94.0,27.0
14445,1620318182922,33.0,94.0,27.0
14446,1620318182968,33.0,94.0,27.0
14447,1620318182971,33.0,94.0,27.0
14448,1620318183005,33.0,94.0,27.0
14449,1620318183037,33.0,94.0,27.0
14450,1620318183050,33.0,94.0,27.0
14451,1620318183090,33.0,94.0,27.0
14452,1620318183125,33.0,94.0,27.0
14453,1620318183131,33.0,94.0,27.0
14454,1620318183175,33.0,94.0,27.0
14455,1620318183208,33.0,94.0,27.0
14456,1620318183241,33.0,94.0,27.0
14457,1620318183248,33.0,94.0,27.0
14458,1620318183285,33.0,94.0,27.0
14459,1620318183318,33.0,94.0,27.0
14460,1620318183351,33.0,94.0,27.0
14461,1620318183390,33.0,94.0,27.0
14462,1620318183394,33.0,94.0,27.0
14463,1620318183433,33.0,94.0,27.0
14464,1620318183467,33.0,94.0,27.0
14465,1620318183499,33.0,94.0,27.0
14466,1620318183503,33.0,94.0,27.0
14467,1620318183537,33.0,94.0,27.0
14468,1620318183572,33.0,94.0,27.0
14469,1620318183612,33.0,94.0,27.0
14470,1620318183615,33.0,94.0,27.0
14471,1620318183656,33.0,94.0,27.0
14472,1620318183697,33.0,94.0,27.0
14473,1620318183700,33.0,94.0,27.0
14474,1620318183769,33.0,94.0,27.0
14475,1620318183772,33.0,94.0,27.0
14476,1620318183805,33.0,94.0,27.0
14477,1620318183839,33.0,94.0,27.0
14478,1620318183842,33.0,94.0,27.0
14479,1620318183883,33.0,94.0,27.0
14480,1620318183891,33.0,94.0,27.0
14481,1620318183930,33.0,94.0,27.0
14482,1620318183965,33.0,94.0,27.0
14483,1620318183997,33.0,94.0,27.0
14484,1620318184024,33.0,94.0,27.0
14485,1620318184066,33.0,94.0,27.0
14486,1620318184068,33.0,94.0,27.0
14487,1620318184107,33.0,94.0,27.0
14488,1620318184141,33.0,94.0,27.0
14489,1620318184182,33.0,94.0,27.0
14490,1620318184185,33.0,94.0,27.0
14491,1620318184219,33.0,94.0,27.0
14492,1620318184252,33.0,94.0,27.0
14493,1620318184286,33.0,94.0,27.0
14494,1620318184292,33.0,94.0,27.0
14495,1620318184326,33.0,94.0,27.0
14496,1620318184361,33.0,94.0,27.0
14497,1620318184393,33.0,94.0,27.0
14498,1620318184428,33.0,94.0,27.0
14499,1620318184430,33.0,94.0,27.0
14500,1620318184472,33.0,94.0,27.0
14501,1620318184505,33.0,94.0,27.0
14502,1620318184541,33.0,94.0,27.0
14503,1620318184550,33.0,94.0,27.0
14504,1620318184589,33.0,94.0,27.0
14505,1620318184625,33.0,94.0,27.0
14506,1620318184655,33.0,94.0,27.0
14507,1620318184664,33.0,94.0,27.0
14508,1620318184699,33.0,94.0,27.0
14509,1620318184725,33.0,94.0,27.0
14510,1620318184743,33.0,94.0,27.0
14511,1620318184783,33.0,94.0,27.0
14512,1620318184818,33.0,94.0,27.0
14513,1620318184841,33.0,94.0,27.0
14514,1620318184885,33.0,94.0,27.0
14515,1620318184889,33.0,94.0,27.0
14516,1620318184922,33.0,94.0,27.0
14517,1620318184956,33.0,94.0,27.0
14518,1620318184990,33.0,94.0,27.0
14519,1620318185041,33.0,94.0,27.0
14520,1620318185049,33.0,94.0,27.0
14521,1620318185052,33.0,94.0,27.0
14522,1620318185086,33.0,94.0,27.0
14523,1620318185119,33.0,94.0,27.0
14524,1620318185152,33.0,94.0,27.0
14525,1620318185187,33.0,94.0,27.0
14526,1620318185194,33.0,94.0,27.0
14527,1620318185231,33.0,94.0,27.0
14528,1620318185264,33.0,94.0,27.0
14529,1620318185298,33.0,94.0,27.0
14530,1620318185326,33.0,94.0,27.0
14531,1620318185335,33.0,94.0,27.0
14532,1620318185375,33.0,94.0,27.0
14533,1620318185410,33.0,94.0,27.0
14534,1620318185442,33.0,94.0,27.0
14535,1620318185450,33.0,94.0,27.0
14536,1620318185483,33.0,94.0,27.0
14537,1620318185518,33.0,94.0,27.0
14538,1620318185552,33.0,94.0,27.0
14539,1620318185591,33.0,94.0,27.0
14540,1620318185594,33.0,94.0,27.0
14541,1620318185629,33.0,94.0,27.0
14542,1620318185663,33.0,94.0,27.0
14543,1620318185697,33.0,94.0,27.0
14544,1620318185700,33.0,94.0,27.0
14545,1620318185737,33.0,94.0,27.0
14546,1620318185770,33.0,94.0,27.0
14547,1620318185804,33.0,94.0,27.0
14548,1620318185837,33.0,94.0,27.0
14549,1620318185840,33.0,94.0,27.0
14550,1620318185880,33.0,94.0,27.0
14551,1620318185918,33.0,94.0,27.0
14552,1620318185943,33.0,94.0,27.0
14553,1620318185959,33.0,94.0,27.0
14554,1620318185993,33.0,94.0,27.0
14555,1620318186027,33.0,94.0,27.0
14556,1620318186061,33.0,94.0,27.0
14557,1620318186095,33.0,94.0,27.0
14558,1620318186100,33.0,94.0,27.0
14559,1620318186133,33.0,94.0,27.0
14560,1620318186166,33.0,94.0,27.0
14561,1620318186200,33.0,94.0,27.0
14562,1620318186228,33.0,94.0,27.0
14563,1620318186237,33.0,94.0,27.0
14564,1620318186318,33.0,94.0,27.0
14565,1620318186328,33.0,94.0,27.0
14566,1620318186334,33.0,94.0,27.0
14567,1620318186367,33.0,94.0,27.0
14568,1620318186402,33.0,94.0,27.0
14569,1620318186428,33.0,94.0,27.0
14570,1620318186439,33.0,94.0,27.0
14571,1620318186472,33.0,94.0,27.0
14572,1620318186506,33.0,94.0,27.0
14573,1620318186544,33.0,94.0,27.0
14574,1620318186549,33.0,94.0,27.0
14575,1620318186590,33.0,94.0,27.0
14576,1620318186624,33.0,94.0,27.0
14577,1620318186645,33.0,94.0,27.0
14578,1620318186662,33.0,94.0,27.0
14579,1620318186701,33.0,94.0,27.0
14580,1620318186735,33.0,94.0,27.0
14581,1620318186769,33.0,94.0,27.0
14582,1620318186804,33.0,94.0,27.0
14583,1620318186807,33.0,94.0,27.0
14584,1620318186840,33.0,94.0,27.0
14585,1620318186874,33.0,94.0,27.0
14586,1620318186908,33.0,94.0,27.0
14587,1620318186928,33.0,94.0,27.0
14588,1620318186945,33.0,94.0,27.0
14589,1620318186983,33.0,94.0,27.0
14590,1620318187017,33.0,94.0,27.0
14591,1620318187043,33.0,94.0,27.0
14592,1620318187085,33.0,94.0,27.0
14593,1620318187088,33.0,94.0,27.0
14594,1620318187127,33.0,94.0,27.0
14595,1620318187152,33.0,94.0,27.0
14596,1620318187169,33.0,94.0,27.0
14597,1620318187202,33.0,94.0,27.0
14598,1620318187239,33.0,94.0,27.0
14599,1620318187272,33.0,94.0,27.0
14600,1620318187308,33.0,94.0,27.0
14601,1620318187310,33.0,94.0,27.0
14602,1620318187348,33.0,94.0,27.0
14603,1620318187382,33.0,94.0,27.0
14604,1620318187415,33.0,94.0,27.0
14605,1620318187445,33.0,94.0,27.0
14606,1620318187452,33.0,94.0,27.0
14607,1620318187492,33.0,94.0,27.0
14608,1620318187501,33.0,94.0,27.0
14609,1620318187542,33.0,94.0,27.0
14610,1620318187609,33.0,94.0,27.0
14611,1620318187612,33.0,94.0,27.0
14612,1620318187646,33.0,94.0,27.0
14613,1620318187653,33.0,94.0,27.0
14614,1620318187687,33.0,94.0,27.0
14615,1620318187722,33.0,94.0,27.0
14616,1620318187762,33.0,94.0,27.0
14617,1620318187764,33.0,94.0,27.0
14618,1620318187799,33.0,94.0,27.0
14619,1620318187832,33.0,94.0,27.0
14620,1620318187866,33.0,94.0,27.0
14621,1620318187900,33.0,94.0,27.0
14622,1620318187904,33.0,94.0,27.0
14623,1620318187939,33.0,94.0,27.0
14624,1620318187972,33.0,94.0,27.0
14625,1620318188006,33.0,94.0,27.0
14626,1620318188029,33.0,94.0,27.0
14627,1620318188042,33.0,94.0,27.0
14628,1620318188083,33.0,94.0,27.0
14629,1620318188116,33.0,94.0,27.0
14630,1620318188150,33.0,94.0,27.0
14631,1620318188158,33.0,94.0,27.0
14632,1620318188192,33.0,94.0,27.0
14633,1620318188226,33.0,94.0,27.0
14634,1620318188261,33.0,94.0,27.0
14635,1620318188295,33.0,94.0,27.0
14636,1620318188298,33.0,94.0,27.0
14637,1620318188331,33.0,94.0,27.0
14638,1620318188365,33.0,94.0,27.0
14639,1620318188400,33.0,94.0,27.0
14640,1620318188403,33.0,94.0,27.0
14641,1620318188445,33.0,94.0,27.0
14642,1620318188480,33.0,94.0,27.0
14643,1620318188513,33.0,94.0,27.0
14644,1620318188549,33.0,94.0,27.0
14645,1620318188551,33.0,94.0,27.0
14646,1620318188586,33.0,94.0,27.0
14647,1620318188618,33.0,94.0,27.0
14648,1620318188652,33.0,94.0,27.0
14649,1620318188687,33.0,94.0,27.0
14650,1620318188689,33.0,94.0,27.0
14651,1620318188729,33.0,94.0,27.0
14652,1620318188763,33.0,94.0,27.0
14653,1620318188796,33.0,94.0,27.0
14654,1620318188832,33.0,94.0,27.0
14655,1620318188836,33.0,94.0,27.0
14656,1620318188889,33.0,94.0,27.0
14657,1620318188891,33.0,94.0,27.0
14658,1620318188926,33.0,94.0,27.0
14659,1620318188958,33.0,94.0,27.0
14660,1620318188997,33.0,94.0,27.0
14661,1620318189000,33.0,94.0,27.0
14662,1620318189040,33.0,94.0,27.0
14663,1620318189073,33.0,94.0,27.0
14664,1620318189109,33.0,94.0,27.0
14665,1620318189132,33.0,94.0,27.0
14666,1620318189147,33.0,94.0,27.0
14667,1620318189182,33.0,94.0,27.0
14668,1620318189223,33.0,94.0,27.0
14669,1620318189248,33.0,94.0,27.0
14670,1620318189260,33.0,94.0,27.0
14671,1620318189296,33.0,94.0,27.0
14672,1620318189329,33.0,94.0,27.0
14673,1620318189364,33.0,94.0,27.0
14674,1620318189398,33.0,94.0,27.0
14675,1620318189400,33.0,94.0,27.0
14676,1620318189439,33.0,94.0,27.0
14677,1620318189479,33.0,94.0,27.0
14678,1620318189482,33.0,94.0,27.0
14679,1620318189523,33.0,94.0,27.0
14680,1620318189557,33.0,94.0,27.0
14681,1620318189590,33.0,94.0,27.0
14682,1620318189592,33.0,94.0,27.0
14683,1620318189632,33.0,94.0,27.0
14684,1620318189665,33.0,94.0,27.0
14685,1620318189698,33.0,94.0,27.0
14686,1620318189734,33.0,94.0,27.0
14687,1620318189735,33.0,94.0,27.0
14688,1620318189770,33.0,94.0,27.0
14689,1620318189804,33.0,94.0,27.0
14690,1620318189832,33.0,94.0,27.0
14691,1620318189848,33.0,94.0,27.0
14692,1620318189889,33.0,94.0,27.0
14693,1620318189923,33.0,94.0,27.0
14694,1620318189949,33.0,94.0,27.0
14695,1620318189966,33.0,94.0,27.0
14696,1620318190008,33.0,94.0,27.0
14697,1620318190033,33.0,94.0,27.0
14698,1620318190047,33.0,94.0,27.0
14699,1620318190085,33.0,94.0,27.0
14700,1620318190164,33.0,94.0,27.0
14701,1620318190168,33.0,94.0,27.0
14702,1620318190173,33.0,94.0,27.0
14703,1620318190206,33.0,94.0,27.0
